Date,Hour,District,Latitude,Longitude,Vehicle_Type,Cause,Severity,Month,Province
2025-02-19,22,Chitwan,27.566493552119134,84.52292802656578,Motorcycle,Speeding,Fatal,2,Bagmati
2025-08-22,17,Parsa,27.175934188334796,84.79468617837729,Bus,Reckless Driving,Serious,8,Madhesh
2025-11-09,21,Nawalparasi West,27.549933864499504,83.8464763918627,Motorcycle,Speeding,Fatal,11,Lumbini
2025-03-29,17,Surkhet,28.59092583736836,81.54652871533224,Motorcycle,Speeding,Fatal,3,Karnali
2025-10-30,19,Chitwan,27.55011471090507,84.45398073025682,Motorcycle,Speeding,Serious,10,Bagmati
2025-02-02,17,Gulmi,27.990130794866374,83.28041298038966,Bus,Speeding,Minor,2,Lumbini
2025-02-24,17,Banke,28.056549798911693,81.58164024404427,Motorcycle,Speeding,Fatal,2,Lumbini
2025-02-28,16,Kanchanpur,28.81661173955651,80.37888391042713,Car,Speeding,Serious,2,Sudurpashchim
2025-09-12,22,Dailekh,28.924259989123215,81.75266775711987,Motorcycle,Speeding,Fatal,9,Karnali
2025-11-01,15,Ilam,26.862614578048383,87.8435852154367,Motorcycle,Speeding,Fatal,11,Koshi
2025-11-12,15,Dang,28.053366672461255,82.2289152371166,Motorcycle,Speeding,Fatal,11,Lumbini
2025-04-23,23,Pyuthan,28.052900493035324,82.80711251447148,Motorcycle,Monsoon Weather,Fatal,4,Lumbini
2025-02-02,20,Mahottari,26.798540486262983,85.85340613300778,Motorcycle,Monsoon Weather,Serious,2,Madhesh
2025-04-14,10,Arghakhanchi,27.994345551401572,83.24092312091797,Bus,Speeding,Fatal,4,Lumbini
2025-08-07,16,Arghakhanchi,28.00058041854361,83.15515228484234,Motorcycle,Speeding,Fatal,8,Lumbini
2025-06-22,12,Dhading,27.93662278018396,84.8768450404147,Bus,Poor Road,Minor,6,Bagmati
2025-12-14,15,Chitwan,27.606695161530943,84.43952347658099,Motorcycle,Reckless Driving,Fatal,12,Bagmati
2025-07-25,8,Kanchanpur,28.832893852810322,80.37553723646413,Motorcycle,Drink Driving,Fatal,7,Sudurpashchim
2025-06-16,17,Sunsari,26.526976058450995,87.08501262418675,Motorcycle,Drink Driving,Fatal,6,Koshi
2025-03-03,14,Tanahun,27.83978188277408,84.2888902247906,Motorcycle,Speeding,Fatal,3,Gandaki
2025-12-17,18,Morang,26.616524829589288,87.3991072245665,Motorcycle,Reckless Driving,Minor,12,Koshi
2025-10-22,13,Chitwan,27.575805958272152,84.49752597483017,Motorcycle,Drink Driving,Fatal,10,Bagmati
2025-10-07,18,Khotang,27.234726096212057,86.77791503720572,Motorcycle,Speeding,Fatal,10,Koshi
2025-03-12,16,Syangja,27.976513159587274,83.8411082220204,Motorcycle,Speeding,Serious,3,Gandaki
2025-06-14,22,Nuwakot,27.94480667933388,85.12230380360525,Motorcycle,Monsoon Weather,Fatal,6,Bagmati
2025-04-20,22,Bhaktapur,27.61300647613452,85.37409570898376,Car,Speeding,Fatal,4,Bagmati
2025-01-24,20,Dailekh,28.82625607500126,81.66663169334912,Motorcycle,Speeding,Fatal,1,Karnali
2025-10-31,17,Syangja,28.026963207742124,83.85250163740847,Motorcycle,Speeding,Fatal,10,Gandaki
2025-03-30,23,Saptari,26.550733917176967,86.76007680969632,Car,Speeding,Serious,3,Madhesh
2025-06-21,13,Mahottari,26.828850600172967,85.80092446000737,Motorcycle,Speeding,Fatal,6,Madhesh
2025-02-02,13,Chitwan,27.599321254685343,84.56297597098913,Motorcycle,Reckless Driving,Serious,2,Bagmati
2025-03-03,17,Bajhang,29.500766826852367,81.13392105392897,Bus,Poor Road,Serious,3,Sudurpashchim
2025-05-21,23,Sarlahi,27.020353907047255,85.53306093580362,Car,Reckless Driving,Fatal,5,Madhesh
2025-03-14,17,Kaski,28.146064430926877,83.91873394677678,Car,Speeding,Fatal,3,Gandaki
2025-08-01,17,Kathmandu,27.709425565899846,85.2880752951245,Motorcycle,Reckless Driving,Serious,8,Bagmati
2025-03-28,13,Lamjung,28.37958822073376,84.38494413109292,Motorcycle,Speeding,Fatal,3,Gandaki
2025-12-23,20,Salyan,28.35396585740243,82.17061584721877,Motorcycle,Speeding,Fatal,12,Karnali
2025-07-09,20,Gorkha,27.95908078235048,84.59905376691698,Motorcycle,Reckless Driving,Fatal,7,Gandaki
2025-10-11,20,Jajarkot,28.697212189395362,82.19256922075452,Motorcycle,Drink Driving,Serious,10,Karnali
2025-03-26,16,Sindhuli,27.297373711403132,85.9046580802346,Motorcycle,Speeding,Serious,3,Bagmati
2025-08-13,15,Lamjung,28.364689168811275,84.44661448051417,Motorcycle,Speeding,Fatal,8,Gandaki
2025-05-05,14,Chitwan,27.55329957827893,84.44889640100482,Bicycle,Speeding,Fatal,5,Bagmati
2025-10-25,18,Morang,26.614725603921077,87.32322179950545,Car,Speeding,Fatal,10,Koshi
2025-01-21,14,Rolpa,28.309109307009127,82.52741890701017,Motorcycle,Drink Driving,Serious,1,Lumbini
2025-03-10,14,Parsa,27.216297460776328,84.78578797706577,Motorcycle,Speeding,Fatal,3,Madhesh
2025-02-21,16,Bhojpur,27.13468374305601,86.98748599007247,Motorcycle,Speeding,Fatal,2,Koshi
2025-11-20,16,Kathmandu,27.661067652244103,85.37402781097741,Truck,Reckless Driving,Serious,11,Bagmati
2025-11-10,16,Bhaktapur,27.68842812982132,85.37637171601432,Truck,Reckless Driving,Serious,11,Bagmati
2025-07-12,19,Manang,28.729481364767896,84.06811392947495,Bus,Reckless Driving,Minor,7,Gandaki
2025-03-22,18,Achham,29.140583885171456,81.35562123174171,Motorcycle,Monsoon Weather,Serious,3,Sudurpashchim
2025-01-09,17,Rukum West,28.71914394904293,82.4002299776338,Motorcycle,Speeding,Fatal,1,Karnali
2025-09-07,18,Chitwan,27.55982960418742,84.45580224326523,Bicycle,Speeding,Fatal,9,Bagmati
2025-02-11,15,Dhading,27.909185865223503,84.96231877531426,Motorcycle,Speeding,Serious,2,Bagmati
2025-01-04,18,Morang,26.66503708623877,87.4171370978753,Truck,Poor Road,Minor,1,Koshi
2025-01-04,18,Palpa,27.777106779134908,83.6312220756044,Motorcycle,Reckless Driving,Fatal,1,Lumbini
2025-04-02,13,Arghakhanchi,27.97378647559402,83.22726941505005,Motorcycle,Speeding,Fatal,4,Lumbini
2025-02-15,20,Bhaktapur,27.69320672195853,85.37546474798994,Truck,Speeding,Serious,2,Bagmati
2025-12-28,15,Nawalparasi West,27.492974543725303,83.87658052099712,Motorcycle,Speeding,Serious,12,Lumbini
2025-11-30,18,Makwanpur,27.377247220614798,85.04483783792452,Motorcycle,Monsoon Weather,Fatal,11,Bagmati
2025-10-31,21,Solukhumbu,27.638012850742697,86.67760303331441,Pedestrian,Reckless Driving,Serious,10,Koshi
2025-05-26,20,Lamjung,28.345117416572275,84.43925604613001,Car,Speeding,Fatal,5,Gandaki
2025-08-02,18,Jhapa,26.614835987764792,87.88327800418992,Motorcycle,Reckless Driving,Fatal,8,Koshi
2025-12-22,16,Chitwan,27.59026872446871,84.56276912757474,Car,Speeding,Serious,12,Bagmati
2025-09-01,20,Chitwan,27.65901569005686,84.57508709797845,Car,Speeding,Fatal,9,Bagmati
2025-12-21,20,Kathmandu,27.734855019402996,85.26291640924963,Motorcycle,Reckless Driving,Serious,12,Bagmati
2025-03-06,16,Tanahun,27.82370976188688,84.35203493702447,Car,Reckless Driving,Minor,3,Gandaki
2025-04-16,15,Kalikot,29.25455072391869,81.63941774532215,Motorcycle,Monsoon Weather,Serious,4,Karnali
2025-03-15,11,Mahottari,26.814787757759877,85.82237085753576,Motorcycle,Reckless Driving,Fatal,3,Madhesh
2025-11-24,18,Chitwan,27.55059975069044,84.49210371937615,Motorcycle,Monsoon Weather,Serious,11,Bagmati
2025-05-19,17,Pyuthan,28.081189613596884,82.8661824138864,Motorcycle,Speeding,Fatal,5,Lumbini
2025-09-25,21,Jhapa,26.50746517291902,87.91241774473181,Motorcycle,Monsoon Weather,Serious,9,Koshi
2025-08-19,19,Dang,27.97775704464542,82.32609137790627,Motorcycle,Speeding,Fatal,8,Lumbini
2025-07-30,22,Surkhet,28.610330102588396,81.66783642901855,Car,Reckless Driving,Serious,7,Karnali
2025-05-03,15,Nawalparasi West,27.486257944272197,83.75530253436108,Bus,Speeding,Fatal,5,Lumbini
2025-03-31,21,Pyuthan,28.14261567421297,82.77900589438318,Pedestrian,Speeding,Fatal,3,Lumbini
2025-11-09,16,Kathmandu,27.646525405796595,85.32053140147926,Motorcycle,Speeding,Fatal,11,Bagmati
2025-12-21,20,Kathmandu,27.72434272985782,85.24717227426456,Motorcycle,Poor Road,Serious,12,Bagmati
2025-01-20,13,Kalikot,29.166659502298792,81.64950760603136,Bus,Speeding,Fatal,1,Karnali
2025-11-02,18,Taplejung,27.35323913065763,87.58566067442773,Motorcycle,Reckless Driving,Fatal,11,Koshi
2025-04-03,12,Banke,28.01511216084395,81.67226250495672,Car,Poor Road,Serious,4,Lumbini
2025-09-13,17,Arghakhanchi,27.901897515132482,83.25238262499511,Motorcycle,Poor Road,Serious,9,Lumbini
2025-11-10,19,Bhaktapur,27.698252145133388,85.41542064975165,Truck,Reckless Driving,Minor,11,Bagmati
2025-02-15,16,Okhaldhunga,27.366499804970687,86.48268812334794,Motorcycle,Drink Driving,Fatal,2,Koshi
2025-11-18,14,Kaski,28.157611745690254,84.00582447880427,Motorcycle,Poor Road,Serious,11,Gandaki
2025-06-04,20,Nawalparasi West,27.561727229995224,83.77363966414899,Car,Poor Road,Fatal,6,Lumbini
2025-06-28,17,Banke,28.02498632981184,81.63371364938146,Motorcycle,Poor Road,Serious,6,Lumbini
2025-08-03,16,Bara,27.0165821707967,85.03363862501774,Motorcycle,Monsoon Weather,Fatal,8,Madhesh
2025-01-03,18,Jajarkot,28.724217344808192,82.19052442440743,Motorcycle,Poor Road,Fatal,1,Karnali
2025-10-13,23,Banke,28.033656748124677,81.62840820309756,Motorcycle,Speeding,Fatal,10,Lumbini
2025-05-01,21,Dang,27.96535493142276,82.23371146610512,Motorcycle,Speeding,Serious,5,Lumbini
2025-04-09,21,Saptari,26.5629127496836,86.72139221579089,Motorcycle,Reckless Driving,Fatal,4,Madhesh
2025-03-02,19,Kapilvastu,27.607629441002455,83.09380616145249,Motorcycle,Overtaking,Fatal,3,Lumbini
2025-09-29,18,Bhojpur,27.153312343173447,87.12116110493633,Motorcycle,Reckless Driving,Serious,9,Koshi
2025-02-18,10,Myagdi,28.552375994150587,83.5775682956614,Motorcycle,Reckless Driving,Minor,2,Gandaki
2025-11-13,15,Ramechhap,27.41019248656664,86.11867615188949,Motorcycle,Speeding,Serious,11,Bagmati
2025-07-05,16,Kaski,28.215756686050675,83.92072418028067,Motorcycle,Reckless Driving,Fatal,7,Gandaki
2025-10-04,12,Salyan,28.435583879822648,82.16603309721484,Motorcycle,Reckless Driving,Serious,10,Karnali
2025-09-17,14,Bhaktapur,27.67110913654336,85.45092589960917,Car,Speeding,Serious,9,Bagmati
2025-04-23,12,Bajura,29.49104765485408,81.60381754598532,Motorcycle,Speeding,Fatal,4,Sudurpashchim
2025-08-26,17,Panchthar,27.083736368768523,87.80477934293931,Bus,Speeding,Fatal,8,Koshi
2025-11-17,20,Achham,29.160257755287663,81.35453519026122,Car,Speeding,Fatal,11,Sudurpashchim
2025-12-04,21,Lalitpur,27.695764043527912,85.24220603272713,Motorcycle,Reckless Driving,Serious,12,Bagmati
2025-04-17,19,Dhanusha,26.815900874220393,85.91398011531575,Motorcycle,Reckless Driving,Serious,4,Madhesh
2025-05-22,15,Jhapa,26.61207583087414,87.85151489649431,Motorcycle,Speeding,Fatal,5,Koshi
2025-01-28,12,Dhanusha,26.740343320227957,85.9899038070923,Motorcycle,Reckless Driving,Fatal,1,Madhesh
2025-04-10,12,Kaski,28.222444631244347,83.96654751008471,Bicycle,Reckless Driving,Serious,4,Gandaki
2025-02-27,14,Rukum East,28.728579817078444,82.60783192160746,Motorcycle,Speeding,Serious,2,Lumbini
2025-03-18,15,Rukum East,28.664117809061686,82.62341271127954,Motorcycle,Speeding,Fatal,3,Lumbini
2025-12-17,17,Morang,26.602679533815124,87.38103812548147,Motorcycle,Speeding,Fatal,12,Koshi
2025-08-31,14,Kailali,28.62049774041972,80.60780360220188,Motorcycle,Speeding,Fatal,8,Sudurpashchim
2025-09-12,19,Lalitpur,27.634170820408983,85.2884966038083,Car,Reckless Driving,Minor,9,Bagmati
2025-04-01,17,Sunsari,26.602513274757545,87.17324986120575,Car,Poor Road,Minor,4,Koshi
2025-03-23,18,Gorkha,28.074449962594155,84.65329031838209,Motorcycle,Speeding,Fatal,3,Gandaki
2025-12-10,21,Jhapa,26.58474398129341,87.89663470586866,Motorcycle,Speeding,Serious,12,Koshi
2025-01-23,14,Tanahun,27.882743059146296,84.22520474473376,Motorcycle,Speeding,Fatal,1,Gandaki
2025-01-28,19,Sunsari,26.57745550448945,87.20574034218762,Car,Speeding,Serious,1,Koshi
2025-11-27,17,Rupandehi,27.481443933116207,83.44385359984994,Motorcycle,Speeding,Serious,11,Lumbini
2025-07-06,16,Sunsari,26.563493507843987,87.11386124141015,Bus,Speeding,Serious,7,Koshi
2025-05-26,20,Bhaktapur,27.599899481742682,85.43820862809918,Bus,Poor Road,Fatal,5,Bagmati
2025-04-18,20,Siraha,26.741691104487256,86.36695372919853,Motorcycle,Speeding,Fatal,4,Madhesh
2025-08-11,15,Tanahun,27.907501904004615,84.34781513396754,Bus,Monsoon Weather,Fatal,8,Gandaki
2025-05-09,17,Dhanusha,26.790161905969835,85.99343261650206,Motorcycle,Reckless Driving,Serious,5,Madhesh
2025-06-21,18,Chitwan,27.579878241110666,84.47662101621663,Motorcycle,Speeding,Fatal,6,Bagmati
2025-11-12,17,Dhading,27.96934985448527,84.82868316379465,Motorcycle,Speeding,Fatal,11,Bagmati
2025-08-21,19,Bhaktapur,27.614419409256037,85.40713585474826,Truck,Speeding,Fatal,8,Bagmati
2025-01-23,18,Solukhumbu,27.66823322441088,86.62131205996909,Motorcycle,Poor Road,Minor,1,Koshi
2025-02-23,23,Rupandehi,27.535091651089783,83.4593962468464,Motorcycle,Speeding,Fatal,2,Lumbini
2025-01-27,13,Mahottari,26.84755244138831,85.78775920621246,Motorcycle,Reckless Driving,Minor,1,Madhesh
2025-10-03,17,Parsa,27.153117925078497,84.79588571751708,Bus,Overtaking,Serious,10,Madhesh
2025-04-01,15,Morang,26.587393878284317,87.31634199660029,Motorcycle,Monsoon Weather,Serious,4,Koshi
2025-03-22,19,Kavrepalanchok,27.633520766717652,85.56412606141367,Motorcycle,Monsoon Weather,Serious,3,Bagmati
2025-01-15,13,Dhading,27.89681968281904,84.91144335454337,Motorcycle,Reckless Driving,Fatal,1,Bagmati
2025-09-06,19,Parsa,27.159481282086293,84.81912670807839,Motorcycle,Reckless Driving,Serious,9,Madhesh
2025-09-21,16,Saptari,26.535592951559156,86.81348517898608,Bus,Monsoon Weather,Minor,9,Madhesh
2025-03-01,15,Rupandehi,27.515985802019827,83.48163967994894,Motorcycle,Poor Road,Minor,3,Lumbini
2025-02-06,13,Dhading,27.89423955589871,84.94103689279626,Motorcycle,Speeding,Serious,2,Bagmati
2025-05-01,16,Bhojpur,27.18351956223659,86.97860817953554,Motorcycle,Speeding,Serious,5,Koshi
2025-08-16,21,Bhaktapur,27.732415525662994,85.38888578348606,Motorcycle,Overtaking,Fatal,8,Bagmati
2025-10-31,17,Bardiya,28.342062524387412,81.3340865612327,Car,Overtaking,Minor,10,Lumbini
2025-10-24,19,Myagdi,28.53527045021474,83.5326349386887,Motorcycle,Speeding,Fatal,10,Gandaki
2025-06-16,22,Kaski,28.23202593997012,84.04652044362905,Motorcycle,Speeding,Fatal,6,Gandaki
2025-08-03,18,Kathmandu,27.675830883519623,85.32978128901742,Motorcycle,Speeding,Fatal,8,Bagmati
2025-04-12,16,Chitwan,27.599119293279095,84.57671709257063,Motorcycle,Reckless Driving,Serious,4,Bagmati
2025-12-13,19,Jhapa,26.519975382994975,87.97301299198463,Motorcycle,Monsoon Weather,Fatal,12,Koshi
2025-06-16,16,Bardiya,28.34379749329318,81.44224023296447,Motorcycle,Speeding,Fatal,6,Lumbini
2025-04-28,16,Rupandehi,27.521261744003265,83.50070336596352,Motorcycle,Reckless Driving,Fatal,4,Lumbini
2025-02-26,13,Dang,27.924589691782376,82.23250096687025,Motorcycle,Speeding,Fatal,2,Lumbini
2025-06-16,20,Kalikot,29.131151324731064,81.61487351287956,Motorcycle,Speeding,Fatal,6,Karnali
2025-04-27,16,Kalikot,29.216469770812086,81.66497678229679,Bus,Speeding,Fatal,4,Karnali
2025-02-20,18,Achham,29.094816562322954,81.23088784880079,Bus,Speeding,Serious,2,Sudurpashchim
2025-05-02,14,Chitwan,27.5335247042596,84.42129169517085,Motorcycle,Speeding,Fatal,5,Bagmati
2025-07-31,19,Kailali,28.744274324020544,80.65049590990091,Car,Reckless Driving,Serious,7,Sudurpashchim
2025-04-13,15,Sunsari,26.67967046660546,87.1359511118485,Car,Reckless Driving,Serious,4,Koshi
2025-07-12,17,Arghakhanchi,27.873087740064253,83.15755678103847,Motorcycle,Speeding,Fatal,7,Lumbini
2025-04-23,20,Morang,26.664043018826124,87.42391087472843,Motorcycle,Reckless Driving,Fatal,4,Koshi
2025-02-07,20,Kailali,28.636572568235326,80.5394516832257,Motorcycle,Reckless Driving,Fatal,2,Sudurpashchim
2025-08-30,17,Myagdi,28.53228143764463,83.52675312880345,Motorcycle,Speeding,Fatal,8,Gandaki
2025-10-27,12,Bara,27.010081016849895,85.05010316656232,Truck,Speeding,Fatal,10,Madhesh
2025-09-06,23,Dadeldhura,29.240604600876395,80.66811869516428,Motorcycle,Monsoon Weather,Fatal,9,Sudurpashchim
2025-01-28,23,Dhanusha,26.702165108853187,85.88301637963568,Car,Speeding,Fatal,1,Madhesh
2025-08-12,20,Dhading,27.874323533835817,84.85005460616553,Motorcycle,Speeding,Fatal,8,Bagmati
2025-03-16,15,Jhapa,26.554310596005767,87.92989544597948,Motorcycle,Speeding,Fatal,3,Koshi
2025-04-21,17,Sankhuwasabha,27.348547452556527,87.22569717308976,Bus,Reckless Driving,Serious,4,Koshi
2025-11-09,16,Kailali,28.678387282303998,80.52446761555818,Motorcycle,Speeding,Fatal,11,Sudurpashchim
2025-08-21,21,Lalitpur,27.725850259876022,85.3711061607264,Motorcycle,Drink Driving,Fatal,8,Bagmati
2025-04-02,18,Kailali,28.63174701185354,80.591868223385,Motorcycle,Reckless Driving,Fatal,4,Sudurpashchim
2025-07-18,15,Dhanusha,26.7716030512115,85.90049508329163,Truck,Speeding,Fatal,7,Madhesh
2025-07-11,16,Dolpa,29.112478177818044,82.90538377889884,Truck,Monsoon Weather,Minor,7,Karnali
2025-03-11,21,Bhaktapur,27.623322430165555,85.3625936494844,Motorcycle,Speeding,Fatal,3,Bagmati
2025-08-23,22,Nuwakot,27.94143396633898,85.17161383138395,Motorcycle,Speeding,Fatal,8,Bagmati
2025-04-10,22,Humla,29.95904648541476,81.53806053644895,Motorcycle,Monsoon Weather,Fatal,4,Karnali
2025-11-20,20,Nuwakot,27.937770990723674,85.1642242650138,Motorcycle,Speeding,Fatal,11,Bagmati
2025-07-03,17,Dhanusha,26.809610953800295,85.98012002641158,Motorcycle,Monsoon Weather,Fatal,7,Madhesh
2025-05-19,8,Bajhang,29.525322274851447,81.18839834402955,Motorcycle,Overtaking,Minor,5,Sudurpashchim
2025-04-14,18,Salyan,28.436273549748897,82.10385341326328,Truck,Speeding,Serious,4,Karnali
2025-06-21,17,Parbat,28.195001726796036,83.7245693347613,Motorcycle,Monsoon Weather,Serious,6,Gandaki
2025-03-07,18,Jhapa,26.556319767681394,87.91733253534473,Motorcycle,Poor Road,Fatal,3,Koshi
2025-01-17,18,Saptari,26.607393999916287,86.70187639100641,Car,Reckless Driving,Serious,1,Madhesh
2025-12-21,14,Lalitpur,27.635632855195617,85.3251176792764,Motorcycle,Overtaking,Minor,12,Bagmati
2025-10-19,19,Mahottari,26.894810038775354,85.82462467794713,Truck,Speeding,Fatal,10,Madhesh
2025-01-31,19,Dhading,27.88825455122975,84.97590397314546,Truck,Monsoon Weather,Minor,1,Bagmati
2025-05-24,20,Rukum East,28.637247283468756,82.55308877896879,Car,Reckless Driving,Fatal,5,Lumbini
2025-03-11,20,Achham,29.074610017605067,81.25657153231806,Motorcycle,Drink Driving,Fatal,3,Sudurpashchim
2025-02-26,19,Kathmandu,27.720070719488962,85.24632811669379,Motorcycle,Reckless Driving,Serious,2,Bagmati
2025-08-27,16,Rasuwa,28.048389885483747,85.26693555802538,Motorcycle,Speeding,Fatal,8,Bagmati
2025-08-23,17,Makwanpur,27.47933532401269,85.11013838121298,Motorcycle,Speeding,Fatal,8,Bagmati
2025-08-03,18,Doti,29.247758683288488,80.84913294932005,Motorcycle,Reckless Driving,Fatal,8,Sudurpashchim
2025-03-29,18,Lalitpur,27.66046492135057,85.24480362325514,Bus,Drink Driving,Fatal,3,Bagmati
2025-06-25,20,Siraha,26.719685884056457,86.39895740717253,Car,Monsoon Weather,Fatal,6,Madhesh
2025-04-23,19,Dhading,27.89306651419893,84.84399061156414,Motorcycle,Speeding,Fatal,4,Bagmati
2025-06-01,23,Dailekh,28.840168541038132,81.65168526807396,Motorcycle,Speeding,Fatal,6,Karnali
2025-11-06,23,Makwanpur,27.432910633258235,85.04805335563965,Motorcycle,Monsoon Weather,Fatal,11,Bagmati
2025-03-22,18,Kathmandu,27.675929298001765,85.38991503206941,Bus,Speeding,Fatal,3,Bagmati
2025-11-23,6,Kaski,28.21000484760902,84.0348628278315,Car,Speeding,Serious,11,Gandaki
2025-11-10,21,Rupandehi,27.541716567528894,83.47578660948285,Motorcycle,Speeding,Fatal,11,Lumbini
2025-03-29,16,Saptari,26.599502199728416,86.67034780540506,Motorcycle,Poor Road,Serious,3,Madhesh
2025-10-23,15,Chitwan,27.598154816088332,84.4769531924804,Pedestrian,Speeding,Fatal,10,Bagmati
2025-10-11,16,Sunsari,26.538841946688212,87.14114020217794,Bicycle,Speeding,Minor,10,Koshi
2025-04-28,16,Bardiya,28.43768853156533,81.4738684471518,Motorcycle,Speeding,Fatal,4,Lumbini
2025-02-14,19,Parsa,27.12985678257953,84.85683572779278,Car,Speeding,Serious,2,Madhesh
2025-07-30,13,Morang,26.70619910133817,87.323439907192,Bus,Overtaking,Minor,7,Koshi
2025-09-25,14,Rolpa,28.242761159195332,82.56510109299722,Bicycle,Reckless Driving,Minor,9,Lumbini
2025-09-08,19,Dhading,27.96385965276934,84.8455028973539,Motorcycle,Speeding,Fatal,9,Bagmati
2025-04-21,19,Parsa,27.122675369761083,84.84434244968004,Motorcycle,Speeding,Serious,4,Madhesh
2025-10-30,19,Sunsari,26.65553811575855,87.22003412538449,Car,Poor Road,Minor,10,Koshi
2025-08-31,15,Dhading,27.88812964954132,84.96911264773657,Motorcycle,Overtaking,Fatal,8,Bagmati
2025-08-25,15,Parbat,28.14583345517724,83.64509636670343,Motorcycle,Speeding,Fatal,8,Gandaki
2025-05-23,16,Dang,28.07188013114157,82.30154882136453,Truck,Reckless Driving,Minor,5,Lumbini
2025-01-08,18,Bhaktapur,27.619745253656635,85.41807845929209,Motorcycle,Speeding,Fatal,1,Bagmati
2025-08-08,22,Makwanpur,27.49531378486065,85.10230725851576,Motorcycle,Monsoon Weather,Serious,8,Bagmati
2025-05-07,11,Humla,30.058235081063877,81.51113134449399,Motorcycle,Overtaking,Fatal,5,Karnali
